Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,GCV
9.7,33.6,53.8,2.9,23.92150755
30.85,27.49,38.65,3.01,12.70085857
29.7,33.7,28.4,8.2,11.97458804
14.1,30.9,52.6,2.4,21.03922406
18.0,36.2,34.5,11.3,16.15867138
25.8,27.9,24.0,22.3,8.65230989
32.31,28.87,37.57,1.25,12.27228412
32.7,32.6,25.5,9.2,10.10284119
30.8,38.9,26.2,4.1,12.78421567
19.9,35.4,31.0,13.7,14.7046791
21.41,33.1,39.31,6.18,15.38799022
23.8,36.1,27.9,12.2,13.29446945
13.3,39.4,30.05,17.25,16.62163467
23.4,37.8,31.7,7.1,14.66735911
20.7,36.5,29.5,13.3,14.33668451
28.4,33.0,28.5,10.1,10.22580961
21.1,36.7,35.2,7.0,15.51112545
21.6,39.3,31.2,7.9,15.13971636
22.3,40.0,29.4,8.3,14.30020108
18.9,41.7,33.1,6.3,16.16977907
18.0,43.2,30.9,7.9,15.98700438
23.4,41.5,30.3,4.8,13.93739084
5.7,40.0,38.6,15.7,18.38505503
6.5,35.0,52.7,5.8,27.41996586
6.1,35.1,51.8,7.0,27.18814507
2.3,32.1,36.8,28.8,20.7279809
2.2,33.7,41.1,23.0,22.93095211
5.2,32.7,47.2,14.9,25.1358372
8.4,34.3,52.9,4.4,26.28824196
8.7,32.5,55.3,3.5,26.05344086
3.26,32.07,62.59,2.08,31.61175186
3.0,37.3,55.1,4.6,30.92586029
8.27,32.82,36.82,22.09,20.48264029
11.4,22.4,41.1,25.1,17.78236067
7.67,23.13,49.64,19.56,21.58192043
4.9,26.3,56.44,12.36,25.36987626
49.6,22.6,21.7,6.1,6.09017573
9.74,26.47,50.65,13.14,22.10937303
36.5,26.9,20.1,16.5,7.40752944
7.27,26.79,61.8,4.14,26.0239372
8.29,26.25,53.62,11.84,22.596646
8.57,25.21,48.53,17.69,20.36244086
8.18,24.43,63.13,4.26,24.98119864
10.9,24.8,58.2,6.1,22.46689476
32.44,21.42,31.55,14.59,9.4355358
7.9,21.8,63.6,6.7,23.96375145
9.41,28.3,53.13,9.16,22.37113346
14.48,25.31,53.95,6.26,20.34781311
40.14,20.33,23.81,15.72,6.04804471
22.32,26.94,44.25,6.49,16.00406255
6.98,33.02,57.42,2.58,26.61358793
10.71,27.62,44.02,17.65,18.59117233
19.94,24.62,49.05,6.39,16.89833281
17.17,29.39,46.32,7.12,18.21060481
18.69,26.61,40.38,14.32,15.22333728
20.39,24.58,37.03,18.0,13.1754191
11.37,30.51,48.11,10.01,20.1136556
11.33,31.09,54.16,3.42,22.48618255
23.32,29.27,38.43,8.98,14.10701843
24.26,26.5,39.22,10.02,13.14032437
23.56,26.66,41.82,7.96,14.10383196
31.16,28.4,36.01,4.43,11.17076125
1.23,22.45,63.94,12.38,30.985233
0.69,24.97,70.86,3.48,34.80088332
2.78,26.68,60.02,10.52,29.53872612
1.17,23.78,59.33,15.72,29.01987886
1.24,26.45,65.03,7.28,32.81352335
1.49,23.33,70.08,5.1,33.707993
0.74,26.45,65.23,7.58,32.5046183
0.95,27.54,67.88,3.63,34.32781308
1.7,22.4,63.7,12.2,30.53609916
0.9,30.0,56.5,12.6,30.5360686
0.85,26.63,68.72,3.8,34.29770813
1.59,24.3,60.01,14.1,29.48865776
4.24,32.47,59.94,3.35,31.98154703
0.9,25.0,68.7,5.4,33.50697957
2.07,26.58,64.41,6.94,32.07113409
5.09,23.44,56.01,15.46,26.92463807
1.6,27.94,65.75,4.71,33.19449246
1.2,34.2,55.9,8.7,31.54566023
3.82,24.43,56.69,15.06,27.698498
1.1,29.11,66.43,3.36,33.88947751
1.12,31.47,65.46,1.95,34.61790698
1.4,27.4,46.7,24.5,25.39863174
1.7,38.5,55.9,3.9,33.18586472
4.73,27.79,63.06,4.42,30.74606658
6.92,35.35,54.32,3.41,29.19593057
2.59,32.4,57.06,7.95,30.71234766
1.7,33.1,51.3,13.9,29.23879238
1.0,29.3,58.0,11.7,30.71458427
1.8,31.7,62.6,3.9,33.11139977
1.4,35.0,44.8,18.8,27.42855717
1.5,27.4,42.1,29.0,23.74092852
1.21,21.66,58.27,18.86,28.59946336
1.66,23.15,51.58,23.61,26.07898315
1.86,23.25,59.63,15.26,29.3305005
4.62,25.9,66.8,2.68,32.14257185
1.96,30.92,61.66,5.46,33.01393813
2.53,24.67,52.54,20.26,25.91601184
1.4,31.3,50.4,16.9,28.6749157
2.08,23.88,59.77,14.27,29.61283284
1.38,31.81,51.03,15.78,28.80006655
1.46,35.19,56.57,6.78,32.77921039
2.22,34.32,54.31,9.15,30.53382386
2.38,29.88,54.64,13.1,28.75082441
1.2,29.61,65.0,4.19,33.90567953
1.4,28.83,65.7,4.07,33.63310248
1.09,25.23,69.61,4.07,34.21924345
3.57,30.05,62.4,3.98,32.05713385
2.49,28.28,58.36,10.87,30.11880855
2.6,35.09,57.35,4.96,32.37062819
1.45,20.6,49.7,28.25,24.56338281
2.57,32.84,58.44,6.15,31.75808307
2.72,29.69,59.65,7.94,31.15972635
1.3,31.1,53.7,13.9,29.73176767
1.5,25.99,64.84,7.67,31.87095412
1.5,21.8,71.4,5.3,33.2579209
3.47,29.16,60.26,7.11,30.84108489
1.3,25.25,57.86,15.59,29.0689036
0.91,35.21,57.08,6.8,32.17719566
1.4,30.5,49.2,18.9,27.34392534
1.8,31.1,49.4,17.7,27.93567489
3.74,28.78,56.95,10.53,29.03706147
1.1,29.7,62.0,7.2,32.40494945
4.48,32.66,55.95,6.91,29.794897
4.55,34.23,58.38,2.84,31.43000775
1.33,33.49,54.53,10.65,30.30731143
1.03,30.39,63.95,4.63,33.55709084
1.4,30.1,51.9,16.6,28.5399176
5.09,29.94,60.69,4.28,30.78446937
3.03,29.34,58.97,8.66,30.57159023
1.04,33.11,56.3,9.55,31.44260979
0.92,32.5,61.1,5.48,32.86218115
2.1,34.9,58.2,4.8,32.49376158
1.4,28.3,56.9,13.4,29.44279475
1.74,31.73,62.4,4.13,32.55811878
2.2,36.4,55.2,6.2,31.68991327
1.58,31.07,63.8,3.55,33.30673295
4.19,34.13,54.79,6.89,29.84965178
3.66,36.41,55.06,4.87,31.07121418
0.9,28.6,51.2,19.3,27.73818415
3.25,29.76,58.24,8.75,30.15142126
1.3,30.8,60.2,7.7,32.13981563
1.49,29.66,49.88,18.97,27.16759306
4.5,31.26,60.39,3.85,31.03141875
1.3,31.12,62.36,5.22,33.08245462
2.3,36.0,57.0,4.7,31.9279057
1.9,32.0,54.6,11.5,29.93835969
5.17,33.82,43.71,17.3,25.32445079
1.4,30.6,50.1,17.9,27.5866742
4.45,34.8,57.46,3.29,31.14288172
1.93,32.28,57.75,8.04,30.82271137
1.5,38.0,55.0,5.5,32.43431916
1.56,33.76,60.8,3.88,32.99530732
1.5,37.0,55.7,5.8,31.99921659
1.59,22.33,49.3,26.78,24.76870898
1.6,23.34,49.28,25.78,25.15718085
1.6,31.9,52.0,14.5,29.09014049
1.8,30.4,47.3,20.5,26.41149216
1.38,24.71,67.73,6.18,33.35583431
2.67,21.07,72.52,3.74,32.88121601
1.8,33.2,43.4,21.6,26.16479412
1.63,24.79,58.42,15.16,29.45401859
1.32,28.49,47.26,22.93,26.40300444
1.4,38.8,51.8,8.0,31.74065217
1.51,27.1,61.12,10.27,31.08502575
1.9,31.1,44.3,22.7,25.51135332
1.18,30.46,62.01,6.35,32.98737714
1.98,28.56,60.94,8.52,31.68855684
1.7,19.3,69.8,9.2,31.3539128
2.3,32.58,58.24,6.88,31.41247762
2.09,33.19,57.27,7.45,32.11910752
2.2,32.6,46.6,18.6,27.13312412
1.83,33.64,53.13,11.4,30.33623305
1.89,34.17,55.78,8.16,31.25017753
3.26,33.03,51.55,12.16,29.03563144
2.0,28.9,48.4,20.7,26.30969279
5.09,29.87,56.66,8.38,29.37493353
1.1,31.7,61.0,6.2,33.03023184
1.05,30.96,61.58,6.41,32.78674795
1.05,35.01,53.3,10.64,30.75873158
0.85,32.15,61.05,5.95,32.90407962
3.64,24.63,52.12,19.61,26.26358789
1.8,31.0,45.0,22.2,26.08502842
2.18,34.75,55.62,7.45,31.70335655
1.8,32.2,48.6,17.4,27.7074792
2.13,33.98,59.43,4.46,32.90669905
1.68,29.33,59.36,9.63,30.88275965
4.83,30.55,57.43,7.19,29.93317799
1.56,27.81,61.53,9.1,31.56796857
2.64,32.78,58.78,5.8,31.9525415
3.9,29.62,51.39,15.09,27.67787334
1.15,34.71,59.94,4.2,33.28214437
4.52,32.39,58.89,4.2,31.00932881
2.98,33.31,56.23,7.48,30.90989451
2.5,34.4,54.4,8.7,30.73623316
2.16,35.05,60.21,2.58,33.57868957
1.7,32.3,51.8,14.2,28.98978521
1.3,27.81,59.46,11.43,30.60332647
2.3,38.5,43.8,15.4,27.84129739
1.69,29.12,56.34,12.85,29.90201168
1.96,28.16,58.02,11.86,29.76529273
2.8,29.28,52.65,15.27,28.32433651
5.23,30.56,62.16,2.05,30.93706395
1.81,28.2,67.68,2.31,33.63015228
1.7,30.41,61.81,6.08,31.93671305
1.63,30.96,60.86,6.55,31.94339224
1.35,31.36,52.21,15.08,28.85013222
1.8,34.5,60.4,3.3,33.15662774
3.67,25.4,59.22,11.71,28.72462016
1.38,30.92,65.37,2.33,33.98843073
1.5,33.54,62.75,2.21,33.9495484
10.67,27.92,54.5,6.91,26.07027034
1.76,33.05,61.21,3.98,33.09732793
2.3,33.38,54.96,9.36,30.49043407
0.73,35.69,61.5,2.08,34.42484077
4.5,26.02,61.35,8.13,29.34921404
3.48,35.17,51.72,9.63,29.54588874
4.09,30.76,60.58,4.57,31.3092097
3.18,31.71,54.46,10.65,29.38800484
1.8,35.3,58.6,4.3,32.6661098
6.9,34.4,54.3,4.4,29.44895341
1.05,36.03,60.58,2.34,34.01930131
2.15,29.43,54.69,13.73,28.90255158
1.8,30.9,49.5,17.8,27.49984168
1.65,30.72,60.97,6.66,31.65111443
1.9,31.4,51.9,14.8,28.54347069
2.25,29.07,57.06,11.62,29.76114994
2.5,36.2,52.6,8.7,30.47823022
1.91,35.39,58.3,4.4,32.52027149
2.4,22.92,56.78,17.9,27.4634039
1.47,28.84,59.57,10.12,31.53494821
1.16,33.07,56.37,9.4,32.43370987
1.9,36.5,50.8,10.8,30.27352737
1.85,23.39,66.18,8.58,31.52305231
1.47,27.04,57.17,14.32,29.66446868
1.85,31.13,56.24,10.78,30.66292549
2.0,35.7,50.9,11.4,29.85326813
4.12,26.17,57.31,12.4,28.53904922
1.8,31.9,49.7,16.6,28.14577938
1.8,36.2,49.6,12.4,29.7542506
1.97,31.47,61.7,4.86,32.90139061
1.96,35.83,53.64,8.57,30.52142172
2.57,28.56,57.25,11.62,29.91297312
2.0,39.5,48.2,10.3,30.00139582
1.87,28.86,50.54,18.73,27.15195357
2.1,35.7,48.8,13.4,28.92879779
1.5,31.8,58.53,8.17,31.88250187
2.2,36.8,49.2,11.8,29.39923404
1.69,27.35,65.55,5.41,33.00647966
5.9,26.28,45.52,22.3,23.39513005
3.61,31.68,50.58,14.13,27.80619451
2.35,29.15,60.32,8.18,31.16703087
2.3,32.1,46.9,18.7,27.23710115
1.96,31.0,61.56,5.48,32.35099116
2.11,34.02,58.99,4.88,32.76095369
1.5,33.8,48.1,16.6,27.9133766
2.2,36.9,52.1,8.8,30.621967
1.5,36.2,44.9,17.4,27.94100871
2.92,27.96,58.15,10.97,29.9969653
2.2,34.5,53.6,9.7,30.17193903
8.29,27.44,46.37,17.9,23.59809132
1.98,34.49,49.33,14.2,28.56574913
0.86,35.31,62.4,1.43,34.63089439
1.85,29.91,62.53,5.71,32.04989541
0.86,34.88,59.74,4.52,33.41672929
4.89,29.62,56.05,9.44,28.69215232
1.92,34.7,52.19,11.19,29.59715671
0.86,34.88,61.2,3.06,34.13983206
1.23,25.46,59.48,13.83,29.53243189
1.07,36.37,60.89,1.67,34.44238552
0.82,33.69,62.99,2.5,34.34961232
2.52,31.65,53.64,12.19,29.32548841
1.3,32.2,62.8,3.7,32.93326887
1.79,32.29,52.86,13.06,28.04584424
1.63,32.69,63.76,1.92,33.75605495
3.71,28.01,56.55,11.73,28.42846038
1.82,31.32,61.01,5.85,32.04119302
1.6,35.0,52.4,11.0,30.16257857
2.1,31.2,51.7,15.0,28.6373537
1.5,35.5,50.6,12.4,29.47232231
0.9,32.3,47.2,19.6,27.75893073
1.84,33.07,61.68,3.41,33.13202509
2.4,36.1,54.6,6.9,30.93571314
1.7,30.0,54.4,13.9,28.88483178
2.53,34.45,52.56,10.46,29.284118
2.59,31.6,54.76,11.05,29.17310036
2.07,43.97,51.79,2.17,33.19298413
2.9,33.66,57.83,5.61,31.37974952
3.04,30.09,56.74,10.13,29.28191379
1.8,35.5,51.4,11.3,29.79988974
1.7,34.3,56.4,7.6,31.13453954
1.95,32.81,54.1,11.14,29.54951342
2.5,29.3,52.6,15.6,27.55079496
2.0,38.8,45.1,14.1,28.38224942
1.8,31.0,46.8,20.4,26.79264063
1.5,31.1,45.7,21.7,26.31360136
6.32,21.39,62.16,10.13,28.36509478
1.65,28.97,51.26,18.12,27.06416947
2.46,21.34,60.8,15.4,28.45281821
3.38,28.61,40.39,27.62,22.74408973
2.0,34.9,50.0,13.1,28.83771128
1.5,31.1,44.5,22.9,25.51020817
1.5,33.7,47.2,17.6,27.84244045
2.89,30.69,63.98,2.44,32.62839569
1.28,31.06,63.69,3.97,33.59178047
2.5,33.2,48.1,16.2,27.7296008
1.12,37.08,58.86,2.94,34.22045685
1.8,31.5,49.6,17.1,27.71899177
3.09,25.87,55.52,15.52,27.64741698
1.5,31.1,44.4,23.0,25.59021756
2.25,32.61,60.31,4.83,31.9986796
2.19,32.43,58.94,6.44,31.61124745
1.1,28.2,50.4,20.3,27.12152027
2.5,36.1,53.4,8.0,30.59376002
1.8,29.1,43.3,25.8,24.60401786
2.3,33.0,54.5,10.2,30.05027485
5.74,28.16,59.39,6.71,28.96576724
2.03,36.33,52.53,9.11,30.44056074
6.36,32.33,57.2,4.11,29.9589048
1.76,28.38,57.27,12.59,29.58373955
2.34,28.68,64.63,4.35,32.25749411
2.16,37.81,49.12,10.91,29.61567665
2.62,32.46,49.78,15.14,27.70484985
2.18,37.23,51.06,9.53,29.98028572
1.5,32.8,49.9,15.8,28.35054127
1.62,32.21,63.94,2.23,33.28619378
4.9,35.78,53.03,6.29,29.44488825
2.5,33.7,48.4,15.4,27.65489425
2.41,35.15,55.53,6.91,31.04123358
2.73,34.94,56.14,6.19,31.00053904
2.19,36.38,53.5,7.93,29.72044527
1.8,34.5,56.2,7.5,30.32700122
1.4,27.96,56.37,14.27,29.66036048
1.64,26.58,56.56,15.22,29.04166206
1.1,33.4,47.9,17.6,27.87268733
1.6,34.3,45.4,18.7,27.48951738
2.2,32.0,46.9,18.9,27.02174323
1.7,36.3,51.2,10.8,29.69564852
3.6,32.46,55.68,8.26,30.50167365
2.86,29.98,55.75,11.41,29.49408315
6.1,37.7,48.5,7.7,28.92512286
1.8,30.1,48.8,19.3,27.01836934
7.76,25.65,50.36,16.23,24.64746451
1.7,28.8,37.4,32.1,22.20320797
1.8,31.6,43.5,23.1,25.5168006
2.0,34.3,49.9,13.8,28.81021944
1.1,26.2,42.5,30.2,23.22820566
1.6,37.2,54.0,7.2,31.95972606
1.7,38.0,51.7,8.6,30.91105046
2.29,32.39,52.13,13.19,28.61368631
2.84,36.58,47.85,12.73,28.65602713
1.91,31.73,63.62,2.74,33.28376805
1.9,35.8,54.0,8.3,30.97795453
2.07,26.19,57.26,14.48,28.74166686
2.8,34.0,45.2,18.0,26.65532629
2.07,25.06,62.8,10.07,30.43059242
1.8,32.6,45.8,19.8,26.68286001
2.7,36.5,51.3,9.5,30.15090396
2.0,29.6,51.5,16.9,27.35068986
2.1,29.8,53.5,14.6,28.33279258
2.6,29.5,50.2,17.7,26.75543998
2.22,36.53,51.12,10.13,29.55452744
1.93,33.97,55.47,8.63,30.31231184
3.25,36.11,48.73,11.91,28.49904997
3.36,33.88,55.72,7.04,30.22274944
3.84,35.13,54.16,6.87,30.05250535
3.09,36.28,54.98,5.65,30.73486133
2.38,28.23,55.51,13.88,28.42874128
2.41,31.86,56.6,9.13,29.11137172
1.66,33.18,56.41,8.75,30.71569517
2.77,36.16,53.64,7.43,30.13613339
2.35,33.25,50.52,13.88,27.96974136
1.7,30.8,41.6,25.9,23.98247738
1.9,36.5,50.7,10.9,30.00243587
2.59,38.51,50.13,8.77,30.10341915
2.1,37.4,49.6,10.9,29.79780127
2.2,33.5,41.5,22.8,24.77897416
3.2,35.63,54.12,7.05,30.76766036
3.1,32.5,48.0,16.4,26.92400483
2.1,26.8,41.2,29.9,22.82732763
2.2,29.1,51.2,17.5,27.25842764
4.99,34.56,53.12,7.33,29.52960177
2.31,36.8,49.68,11.21,29.40257091
1.9,34.7,50.1,13.3,28.90328305
2.2,33.0,48.9,15.9,27.41526177
2.2,37.2,55.4,5.2,32.14894999
2.77,36.4,46.46,14.37,27.46757972
4.1,34.1,55.6,6.2,30.29889975
1.5,30.4,45.1,23.0,25.5720711
2.64,32.83,61.34,3.19,32.27132092
1.41,36.47,51.54,10.58,29.8406339
2.1,33.52,48.38,16.0,27.69333719
4.76,33.21,54.16,7.87,29.04998699
1.4,31.1,49.8,17.7,27.13998327
2.7,32.4,51.9,13.0,28.70628093
2.6,36.8,49.9,10.7,29.4600611
2.15,33.62,58.67,5.56,31.60164168
1.8,32.4,57.1,8.7,30.12183068
3.1,34.43,57.93,4.54,31.3804366
2.3,33.96,52.46,11.28,29.55980004
2.0,34.9,53.5,9.6,29.85080617
3.4,38.66,54.34,3.6,30.98478897
3.7,37.0,55.4,3.9,30.62446161
1.4,32.7,45.9,20.0,26.7296221
1.3,37.1,44.9,16.7,28.33041352
2.25,26.2,45.02,26.53,24.1642562
1.9,40.0,48.8,9.3,30.31665556
3.64,27.37,50.86,18.13,26.00819815
1.9,30.7,49.1,18.3,27.06848647
3.49,34.65,42.39,19.47,25.6563153
2.1,34.54,52.55,10.81,29.89781865
2.3,31.3,53.2,13.2,29.00796475
1.9,36.5,50.7,10.9,30.01804417
1.9,32.4,38.3,27.4,23.57592429
2.8,34.4,50.1,12.7,28.57055723
2.6,34.3,49.3,13.8,28.02047838
2.2,38.6,50.1,9.1,30.424184
2.0,31.0,52.0,15.0,28.12005111
1.91,26.36,61.58,10.15,30.09958901
3.0,41.9,48.8,6.3,31.00465126
2.0,36.5,56.7,4.8,32.31276217
1.97,35.24,58.9,3.89,32.363699
1.79,38.63,48.43,11.15,29.3308607
2.0,31.5,51.4,15.1,28.19308913
3.1,40.6,50.5,5.8,30.79498221
2.75,34.02,57.16,6.07,31.02592541
2.4,36.0,55.1,6.5,31.18294712
1.6,37.9,51.6,8.9,30.46004315
2.46,36.03,54.67,6.84,30.38863411
2.26,36.88,56.8,4.06,31.93156505
3.2,34.1,49.6,13.1,27.46566823
2.0,32.7,48.8,16.5,27.5644697
1.2,34.4,41.8,22.6,25.67974022
2.3,37.0,42.0,18.7,26.49013951
4.2,31.8,46.7,17.3,25.72147373
1.6,32.9,38.6,26.9,24.55112767
1.4,39.6,47.1,11.9,29.54105024
1.6,34.1,47.2,17.1,27.51464943
2.8,36.6,48.4,12.2,28.29055747
1.6,35.0,47.7,15.7,28.3769671
2.7,38.0,52.0,7.3,30.68703591
2.9,33.8,45.5,17.8,26.09734532
1.61,38.89,50.48,9.02,30.58012333
1.9,36.6,46.8,14.7,28.20830302
4.6,34.1,45.9,15.4,26.29911643
3.0,36.7,53.4,6.9,30.72969516
1.6,36.7,46.3,15.4,28.0679665
2.4,39.5,54.3,3.8,32.18536851
1.7,35.7,45.2,17.4,27.10762027
1.8,40.7,49.2,8.3,30.89070624
2.74,36.75,48.77,11.74,29.0426594
2.0,30.5,50.7,16.8,27.38679854
2.67,38.28,52.39,6.66,30.73480443
2.94,36.57,54.18,6.31,30.73732429
2.3,36.8,49.5,11.4,29.31681252
2.7,37.9,50.8,8.6,29.8730605
3.04,38.46,51.68,6.82,30.77791885
2.3,31.6,51.4,14.7,27.92515672
2.3,35.3,49.4,13.0,28.88565285
3.2,38.1,48.7,10.0,28.81045893
2.4,36.6,46.1,14.9,27.90556449
2.5,34.9,51.0,11.6,28.96001355
1.7,34.4,42.2,21.7,25.75968889
1.73,35.72,52.21,10.34,30.21654171
2.1,36.1,53.7,8.1,30.59384124
1.8,42.9,49.1,6.2,31.67602834
2.7,36.3,55.4,5.6,30.94695398
1.9,33.1,51.6,13.4,28.71434049
2.03,32.22,52.27,13.48,28.65577884
2.3,37.8,51.8,8.1,30.79478207
2.7,35.5,55.3,6.5,30.72533105
3.7,36.4,52.1,7.8,29.17654132
2.7,38.9,50.6,7.8,30.40185934
2.9,36.3,44.2,16.6,26.65473593
2.64,38.13,47.73,11.5,28.65835159
2.0,37.5,58.1,2.4,32.62707189
2.5,35.14,58.82,3.54,31.86703718
1.9,36.9,51.5,9.7,29.95437874
3.02,36.67,53.26,7.05,29.99083545
2.51,31.29,46.05,20.15,25.88949071
3.4,37.7,52.9,6.0,30.16736682
2.56,37.47,46.7,13.27,27.95487731
2.8,39.5,49.0,8.7,29.73817252
2.2,41.9,44.2,11.7,29.19694667
3.0,37.2,51.3,8.5,29.37278476
3.0,39.2,54.9,2.9,31.53425652
2.6,40.9,52.1,4.4,31.567235
3.1,39.4,47.6,9.9,28.77976948
2.7,33.8,49.5,14.0,27.80634516
2.4,39.4,50.7,7.5,30.14170386
1.4,27.5,41.7,29.4,22.91706132
1.9,34.4,40.8,22.9,24.99833319
1.2,19.5,77.3,2.0,34.80335558
1.7,32.5,43.2,22.6,25.06781938
2.0,38.4,42.9,16.7,27.5439534
3.0,38.7,47.8,10.5,28.64011
3.0,34.3,42.9,19.8,25.24803707
2.9,40.4,49.8,6.9,31.00978201
1.6,34.2,47.3,16.9,27.45532131
2.8,32.7,43.2,21.3,24.85038596
2.2,31.2,37.5,29.1,23.09024318
2.5,38.2,49.8,9.5,30.27656336
2.7,34.5,42.0,20.8,25.59052321
1.71,32.3,42.51,23.48,24.46236281
2.2,39.9,46.8,11.1,29.55606817
2.14,36.62,44.61,16.63,27.44560236
2.8,38.8,52.6,5.8,30.95340405
1.8,34.5,49.3,14.4,28.59518098
1.99,33.09,53.44,11.48,29.30272813
2.0,33.2,44.9,19.9,26.15705152
2.38,31.23,47.05,19.34,25.8810964
1.95,35.33,44.59,18.13,26.77429446
4.6,39.8,50.2,5.4,30.17208473
3.0,37.8,48.5,10.7,28.61330483
3.2,36.6,46.4,13.8,27.46323642
3.2,36.1,46.8,13.9,27.45431978
1.63,39.43,51.82,7.12,31.1637125
3.4,38.7,45.8,12.1,28.16081993
2.0,36.0,50.2,11.8,29.51844211
3.0,39.3,52.2,5.5,30.78614848
2.5,24.7,42.8,30.0,22.35562817
1.9,37.81,54.72,5.57,31.49754657
1.7,32.8,56.2,9.3,29.94712518
1.93,40.46,49.67,7.94,30.20719336
2.86,35.05,54.87,7.22,30.70409056
2.47,35.71,50.68,11.14,29.34298035
1.9,38.5,49.9,9.7,30.13921385
2.2,29.3,50.1,18.4,26.81044711
2.3,32.8,46.5,18.4,26.61736025
2.6,40.9,50.7,5.8,31.15085711
2.6,38.2,53.2,6.0,31.23445894
2.64,40.15,48.56,8.65,29.6265116
2.46,35.95,51.68,9.91,29.16220897
3.2,32.1,56.6,8.1,29.59998645
2.6,38.08,45.49,13.83,27.86673258
1.74,38.64,44.89,14.73,28.12389201
1.7,44.0,50.6,3.7,32.53062602
2.24,40.19,41.5,16.07,27.13594365
1.9,33.0,51.7,13.4,28.47241186
2.6,40.0,50.4,7.0,30.33155919
3.71,32.56,60.79,2.94,31.29013428
3.3,31.4,44.6,20.7,24.97196262
2.67,37.72,47.13,12.48,28.4596163
3.46,32.25,51.52,12.77,27.63402038
2.5,38.9,52.9,5.7,31.06036976
3.15,34.1,50.03,12.72,28.00864132
2.8,38.7,48.0,10.5,28.7195106
2.2,34.57,57.23,6.0,31.20344081
2.6,38.4,47.2,11.8,27.90710615
1.8,31.7,47.5,19.0,26.47069969
3.43,35.65,49.7,11.22,28.0396682
3.69,36.58,55.58,4.15,30.37682024
2.2,37.4,55.0,5.4,31.24234223
2.3,36.9,49.4,11.4,29.32131229
2.8,40.5,45.5,11.2,29.06503356
3.99,24.21,42.87,28.93,22.07428739
3.1,29.2,43.9,23.8,23.84134199
2.27,31.29,39.49,26.95,23.00333479
1.8,29.4,50.6,18.2,25.55791694
1.85,35.79,46.69,15.67,27.74597364
2.8,39.1,49.3,8.8,29.72026556
2.23,37.18,48.92,11.67,28.69470815
5.8,35.7,54.8,3.7,29.99371351
2.35,32.62,51.31,13.72,28.31481967
2.23,37.89,52.27,7.61,30.26952757
3.8,35.4,47.2,13.6,27.22816065
1.7,32.7,55.3,10.3,29.53554308
2.08,34.37,48.74,14.81,27.70145461
3.17,30.06,46.29,20.48,25.20135537
2.87,36.72,50.07,10.34,28.77325087
2.8,43.4,50.1,3.7,31.73520572
3.62,34.34,48.32,13.72,27.36869387
2.7,39.0,52.2,6.1,30.70251692
2.6,35.5,51.4,10.5,29.09098961
2.98,35.8,48.75,12.47,28.09395848
1.96,32.26,62.55,3.23,32.70196308
4.49,36.23,48.1,11.18,27.51434516
3.8,31.2,45.8,19.2,25.03980584
2.56,33.98,55.55,7.91,30.31872084
2.35,37.96,50.29,9.4,29.67182783
2.6,36.17,53.77,7.46,30.28384497
3.1,34.3,45.5,17.1,26.29351548
2.32,36.42,56.02,5.24,31.8236221
1.7,38.2,56.3,3.8,32.15114732
3.28,40.0,47.54,9.18,28.75992084
2.1,34.9,35.4,27.6,22.81585023
7.61,25.59,58.28,8.52,27.10721103
2.76,36.93,42.93,17.38,26.61621687
2.21,40.73,49.15,7.91,30.58239516
2.2,31.7,46.6,19.5,26.10612672
2.4,35.7,43.8,18.1,26.52432344
2.7,39.9,46.2,11.2,28.89612705
2.38,39.49,47.98,10.15,29.08435213
3.01,36.28,53.64,7.07,30.08651807
1.95,37.38,47.34,13.33,28.25755868
2.33,31.54,41.53,24.6,23.7813373
2.3,32.99,56.42,8.29,30.43602777
2.13,39.81,46.11,11.95,28.79699848
3.8,30.7,48.9,16.6,25.99643067
2.99,37.97,53.22,5.82,30.30677943
4.79,36.87,45.46,12.88,26.39941949
3.23,33.84,51.91,11.02,28.31815512
2.61,30.16,51.95,15.28,27.33172915
2.69,36.42,45.63,15.26,26.99514388
3.6,32.72,52.05,11.63,27.66336999
2.02,36.89,59.14,1.95,32.60892652
3.3,37.4,54.0,5.3,30.22369872
3.14,31.91,52.4,12.55,27.29776031
2.78,38.57,49.45,9.2,28.955816
3.61,31.69,52.36,12.34,27.77229337
6.19,21.91,57.42,14.48,25.9106812
3.06,38.27,42.65,16.02,26.89453019
3.8,27.6,43.5,25.1,22.89374392
2.0,38.01,44.34,15.65,27.40731484
1.9,37.5,58.1,2.5,32.60327131
1.8,26.8,51.0,20.4,25.90041606
2.53,38.6,47.31,11.56,28.24915893
4.59,33.0,45.91,16.5,25.68107864
3.2,31.88,44.28,20.64,24.93699154
2.33,33.46,51.2,13.01,27.952978
2.5,35.12,53.26,9.12,29.31558406
3.2,32.0,52.1,12.7,27.59577004
3.44,34.48,52.56,9.52,28.64037964
3.15,35.38,49.43,12.04,28.256003
3.79,32.45,52.18,11.58,27.68941301
3.2,33.9,48.9,14.0,27.11021872
2.65,32.37,51.3,13.68,27.51982205
3.06,33.67,49.85,13.42,27.36333058
3.4,37.4,55.0,4.2,30.07110434
2.4,39.6,43.4,14.6,27.16835773
2.68,30.0,53.8,13.52,27.56553605
2.35,29.87,52.91,14.87,27.3527708
2.36,29.64,52.48,15.52,27.68806274
3.4,28.38,60.32,7.9,29.54570535
